date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-03-31,STAN.L,0,0,0,1,0.008129978,-0.0557262980244002
2025-03-31,STJ.L,1,0,0,0,0.017159026,-0.0385480967600545
2025-03-31,SVT.L,0,1,1,0,0.0047369804,0.1023310995764192
2025-03-31,TSCO.L,1,1,0,0,0.015093895,0.1155583043319963
2025-03-31,ULVR.L,0,0,1,0,0.0047369804,0.0323211676026258
2025-03-31,UU.L,0,1,0,0,0.005451609,0.117996988362145
2025-03-31,VOD.L,0,0,1,0,0.0037961619,0.0049381943043291
2025-03-31,WEIR.L,0,0,0,0,0.0077152723,-0.0309359502422988
2025-03-31,WTB.L,0,0,0,0,0.010575471,0.0587995196546873
2025-04-30,AAF.L,0,0,0,0,0.00640558,0.0297376645937079
2025-04-30,AAL.L,1,0,0,0,0.011295218,0.0867423378593179
2025-04-30,ABF.L,0,0,0,0,0.0047369804,0.0093055455476207
2025-04-30,ADM.L,0,0,0,0,0.0047697085,0.0286112147395218
2025-04-30,ALW.L,0,0,0,0,0.004982703,0.0457560055937542
2025-04-30,ANTO.L,1,0,0,0,0.015547489,0.0842008508622491
2025-04-30,AUTO.L,0,0,0,1,0.0047369804,-0.0538608554015576
2025-04-30,AV.L,0,0,0,0,0.0047369804,0.0903571077637759
2025-04-30,AZN.L,1,0,0,0,0.011352442,-0.0007457494285565
2025-04-30,BA.L,1,0,0,0,0.009549278,0.0962814043188915
2025-04-30,BAB.L,1,1,0,0,0.015206542,0.164179036489966
2025-04-30,BARC.L,0,1,1,0,0.00439402,0.1034366511330191
2025-04-30,BATS.L,0,0,0,0,0.0047369804,0.0264778499722881
2025-04-30,BBOX.L,0,0,0,0,0.0058086095,0.0274092103470677
2025-04-30,BEZ.L,0,0,0,0,0.005929643,0.0667043554337387
2025-04-30,BKG.L,0,0,0,0,0.0047369804,0.0119904076738612
2025-04-30,BLND.L,0,0,0,1,0.004794241,-0.007625840849682
2025-04-30,BNZL.L,0,0,0,0,0.0050127604,0.0112866444162984
2025-04-30,BRBY.L,1,1,0,0,0.027780732,0.4303483069660203
2025-04-30,BT-A.L,0,0,0,0,0.0049545206,0.0325086508746081
2025-04-30,BTRW.L,0,0,0,1,0.0047369804,-0.0107342230034539
